Country Name,Country Code,Time,Access to electricity (% of population) [EG.ELC.ACCS.ZS],"Access to electricity, rural (% of rural population) [EG.ELC.ACCS.RU.ZS]",Trade (% of GDP) [NE.TRD.GNFS.ZS],Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS],"Inflation, GDP deflator (annual %) [NY.GDP.DEFL.KD.ZG]",GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],"GDP per capita, PPP (constant 2017 international $) [NY.GDP.PCAP.PP.KD]",Rural population [SP.RUR.TOTL],Rural population (% of total population) [SP.RUR.TOTL.ZS],Rural population growth (annual %) [SP.RUR.TOTL.ZG],"CPIA transparency, accountability, and corruption in the public sector rating (1=low to 6=high) [IQ.CPA.TRAN.XQ]","Government expenditure per student, secondary (% of GDP per capita) [SE.XPD.SECO.PC.ZS]",Expenditure on secondary education (% of government expenditure on education) [SE.XPD.SECO.ZS],"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative) [SE.TER.CUAT.BA.MA.ZS]","Educational attainment, at least Bachelor's or equivalent, population 25+, total (%) (cumulative) [SE.TER.CUAT.BA.ZS]","Educational attainment, at least completed lower secondary, population 25+, female (%) (cumulative) [SE.SEC.CUAT.LO.FE.ZS]",CPIA trade rating (1=low to 6=high) [IQ.CPA.TRAD.XQ]
Chile,CHL,2003,98.782325,92.76950894,66.31628662,15.94896337,4.578857544,4.091047685,16228.94655,2113551,13.335,0.606552713,..,15.48508,38.38326,..,..,..,..
Chile,CHL,2004,97.77936554,87.28567199,69.73366335,16.40223152,7.849482044,7.209539709,17219.37308,2125987,13.275,0.586669381,..,13.50403,38.00873,..,..,75.30702,..
Chile,CHL,2005,97.93452454,88.29234416,71.61676087,18.02512363,7.642888649,5.742830489,18019.50584,2138870,13.217,0.604148706,..,12.63158,38.99647,..,..,..,..
Chile,CHL,2006,99.368108,96.41898514,73.09865108,19.49190685,12.16220724,6.317176343,18956.60148,2151926,13.158,0.60856029,..,11.6756,38.60399,..,..,..,..
Chile,CHL,2007,98.20809937,89.66448249,76.4074155,20.25693262,5.338018812,4.905324504,19675.12101,2165456,13.1,0.626770774,..,12.64539,38.36206,..,..,76.33958,..
Chile,CHL,2008,98.34968567,90.25801322,80.78977343,18.71185961,-0.053439049,3.529530553,20152.47824,2178924,13.041,0.620021414,..,15.10256,37.86879,..,..,72.44812,..
Chile,CHL,2009,99.593662,97.74800126,66.33720292,14.5230955,4.654764991,-1.564239443,19628.22222,2192334,12.983,0.613555277,..,16.47026,35.23236,..,..,..,..
Chile,CHL,2010,99.38300323,97.12941689,69.063716,17.3565144,8.962293747,5.844177296,20560.60671,2205503,12.926,0.598887106,..,15.21726,32.53252,..,..,73.54915,..
Chile,CHL,2011,99.588193,97.76864595,72.20566595,18.85899085,3.112906925,6.110918829,21600.51859,2217617,12.868,0.547759513,..,15.16071,32.46946,10.97776,10.36457,71.15095,..
Chile,CHL,2012,100,100,68.2718464,18.99486687,1.130160918,5.318628,22531.33192,2229158,12.811,0.519073977,..,16.45029,..,..,..,..,..
Chile,CHL,2013,99.6,100,64.97347661,17.3869727,1.976645267,4.045004298,23214.37508,2241070,12.754,0.532949469,..,15.01836,29.65169,13.24985,12.26989,74.55322,..
Chile,CHL,2014,100,100,65.27258784,16.9701562,5.906349057,1.766739784,23375.14771,2254855,12.697,0.613223895,..,15.10182,27.97542,..,..,..,..
Chile,CHL,2015,99.714844,100,58.9722753,17.44376183,4.953538064,2.303767036,23633.66384,2271326,12.64,0.727813258,..,16.63683,29.36544,14.04216,13.10314,76.9385,..
Chile,CHL,2016,100,100,55.68804149,17.38934619,4.469919283,1.711089289,23721.60565,2290337,12.578,0.833516639,..,18.48666,29.06897,..,..,..,..
Chile,CHL,2017,100,100,55.65566555,17.46282629,4.782014226,1.188572582,23663.88529,2310652,12.51,0.883076748,..,18.68243,28.47031,15.24377,14.64373,78.08126,..
Chile,CHL,2018,100,100,57.35164666,18.21941494,2.360479316,3.949320891,24258.64985,2329158,12.436,0.797709309,..,..,..,..,..,..,..
Chile,CHL,2019,..,..,56.76178882,..,2.668611345,1.054442551,24226.15089,2341903,12.357,0.545701785,..,..,..,..,..,..,..
Costa Rica,CRI,1960,..,..,47.26096506,..,..,..,..,874936,65.746,..,..,..,..,..,..,..,..
Costa Rica,CRI,1961,..,..,45.91880922,..,0.516213592,1.879276559,..,907037,65.671,3.603250228,..,..,..,..,..,..,..
Costa Rica,CRI,1962,..,..,48.77298076,..,3.16880592,5.442391373,..,940210,65.596,3.592001146,..,..,..,..,..,..,..
Costa Rica,CRI,1963,..,..,49.21566897,..,-0.065790711,6.898923445,..,972116,65.394,3.337188434,..,..,..,..,..,..,..
Costa Rica,CRI,1964,..,..,52.98763339,..,2.25117672,3.659048312,..,997928,64.803,2.620599052,..,..,..,..,..,..,..
Costa Rica,CRI,1965,..,..,55.75155628,..,0.634499413,8.190527594,..,1022747,64.209,2.456629412,..,..,..,..,..,..,..
Costa Rica,CRI,1966,..,..,55.55452176,..,2.049118211,6.969319032,..,1046437,63.61,2.289891587,..,..,..,..,..,..,..
Costa Rica,CRI,1967,..,..,56.10177052,..,2.277800696,5.650125921,..,1069060,63.007,2.138869727,..,..,..,..,..,..,..
Costa Rica,CRI,1968,..,..,60.22197632,..,1.99252867,8.473304346,..,1090544,62.399,1.989689662,..,..,..,..,..,..,..
Costa Rica,CRI,1969,..,..,58.54861708,..,4.568061555,5.491799943,..,1110882,61.788,1.847764009,..,..,..,..,..,..,..
Costa Rica,CRI,1970,..,..,62.41398,..,7.317473462,7.503134343,..,1130106,61.173,1.715713924,..,..,..,..,..,..,..
Costa Rica,CRI,1971,..,..,63.89940019,..,2.443549721,6.778505427,..,1148169,60.555,1.585706597,..,..,..,..,..,..,..
Costa Rica,CRI,1972,..,..,66.83220137,11.44136907,6.413089167,8.178045133,..,1165179,59.932,1.470622368,..,..,..,..,..,..,..
Costa Rica,CRI,1973,..,..,67.67298997,12.49704782,14.84042114,7.708915812,..,1182457,59.345,1.47197538,..,..,..,..,..,16.44452,..
Costa Rica,CRI,1974,..,..,81.26395182,13.620164,23.21302672,5.54489999,..,1204881,58.998,1.878632979,..,..,..,..,..,..,..
Costa Rica,CRI,1975,..,..,68.60978582,12.43707088,24.54088981,2.10007105,..,1228262,58.651,1.921935514,..,..,..,..,..,..,..
Costa Rica,CRI,1976,..,..,63.8196715,12.1882799,16.6017817,5.517564403,..,1252722,58.302,1.971862176,..,..,..,..,..,..,..
Costa Rica,CRI,1977,..,..,67.20368367,12.3050282,16.93877814,8.904474432,..,1278242,57.954,2.016691262,..,..,..,..,..,..,..
Costa Rica,CRI,1978,..,..,64.21264004,12.65156228,7.90848153,6.267686825,..,1304699,57.604,2.048666643,..,..,..,..,..,..,..
Costa Rica,CRI,1979,..,..,64.11619,11.8839706,9.14996822,4.939123955,..,1331970,57.253,2.068668651,..,..,..,..,..,..,..
Costa Rica,CRI,1980,..,..,63.29690378,11.61681397,18.82958041,0.751895403,..,1359921,56.901,2.076756048,..,..,20.72798,..,..,..,..
Costa Rica,CRI,1981,..,..,91.44453685,12.38120078,41.10214861,-2.261655507,..,1388635,56.55,2.089464044,..,..,..,..,..,..,..
Costa Rica,CRI,1982,..,..,87.24877018,12.65574835,84.1718894,-7.285568847,..,1418049,56.197,2.096073296,..,..,15.55416,..,..,..,..
Costa Rica,CRI,1983,..,..,72.82011228,15.21876982,28.93150769,2.862992702,..,1448046,55.844,2.093307819,..,..,17.26379,..,..,..,..
Costa Rica,CRI,1984,..,..,68.35352728,14.71680728,16.69450631,8.024107907,..,1477525,55.458,2.015332921,..,..,..,..,..,..,..
Costa Rica,CRI,1985,..,..,63.1993363,13.27305302,20.54521466,0.721601729,..,1493013,54.555,1.042783519,..,..,..,..,..,..,..
Costa Rica,CRI,1986,..,..,61.83621253,13.25739833,18.04992352,5.536250843,..,1507611,53.647,0.973005293,..,..,..,..,..,..,..
Costa Rica,CRI,1987,..,..,67.39880098,14.43415782,10.14438327,4.764533279,..,1521355,52.736,0.907510637,..,..,..,..,..,..,..
Costa Rica,CRI,1988,..,..,69.83549054,14.70223261,18.83927343,3.43214738,..,1534442,51.823,0.856541191,..,..,20.51867,..,..,..,..
Costa Rica,CRI,1989,..,..,73.58296,13.70475078,15.24831945,5.665975549,..,1547192,50.911,0.827487804,..,..,20.98687,..,..,..,..
Costa Rica,CRI,1990,..,..,75.28516419,13.05733465,18.5479003,3.553063365,9549.707947,1559623,49.997,0.800245032,..,..,..,..,..,..,..
Costa Rica,CRI,1991,..,..,71.71148751,10.62663018,64.15013249,2.26565499,9513.990213,1571679,49.083,0.770034929,..,..,..,..,..,..,..
Costa Rica,CRI,1992,..,..,76.41254285,12.02633088,19.69187391,9.19656098,10122.0444,1583051,48.168,0.720952301,..,..,..,..,..,..,..
Costa Rica,CRI,1993,..,..,79.73147673,12.09277299,10.37726012,7.08751725,10563.73316,1593647,47.257,0.66711027,..,..,..,..,..,..,..
Costa Rica,CRI,1994,98.10221863,..,78.40226493,11.64091362,15.65798285,4.487266995,10761.60426,1603066,46.347,0.58929452,..,..,..,..,..,..,..
Costa Rica,CRI,1995,98.19374847,..,80.22558723,12.31429725,21.21805958,4.121496396,10931.14068,1611055,45.439,0.497119832,..,..,23.6233,..,..,..,..
Costa Rica,CRI,1996,98.28766632,..,84.49225549,12.70825619,15.25811574,1.237816358,10801.9157,1617600,44.533,0.405432539,..,..,24.51136,..,..,..,..
Costa Rica,CRI,1997,98.38458252,..,88.04966244,12.67600016,14.60561427,5.564945547,11137.54348,1622689,43.633,0.314108043,..,..,..,..,..,..,..
Costa Rica,CRI,1998,98.4842453,..,92.48985485,12.88681993,12.148903,6.961700255,11646.89944,1625629,42.736,0.181016809,..,..,..,..,..,..,..
Costa Rica,CRI,1999,98.5830307,..,87.9039408,13.18856959,11.40101249,3.943353587,11852.10713,1625780,41.843,0.009288281,..,24.12021,29.17743,..,..,..,..
Costa Rica,CRI,2000,98.67647552,..,86.89600982,12.89477953,9.414587533,3.833166661,12067.45007,1622512,40.948,-0.201213506,..,20.3449,28.00545,..,..,..,..
Costa Rica,CRI,2001,98.24978,95.7712338,81.17188888,13.41377052,9.759027717,3.490469522,12266.68614,1597090,39.59,-1.579234225,..,21.42331,30.68942,..,..,..,..
Costa Rica,CRI,2002,98.509188,96.32259592,80.77460617,13.42806575,9.861003242,3.291753162,12463.92813,1568481,38.247,-1.807558822,..,23.41249,31.88769,..,..,..,..
Costa Rica,CRI,2003,98.695902,96.66844476,83.6947771,13.64479512,10.72253447,4.25547684,12797.33071,1537368,36.92,-2.003577174,..,..,..,..,..,..,..
Costa Rica,CRI,2004,98.954779,97.34148609,85.63212066,13.41778747,13.44587624,4.336574811,13159.20255,1504662,35.612,-2.150357509,..,16.99844,27.82713,..,..,..,..
Costa Rica,CRI,2005,99.053051,97.44307669,89.6358585,13.69854319,13.10309246,3.870873326,13476.10227,1471127,34.328,-2.253951454,..,..,..,..,..,..,..
Costa Rica,CRI,2006,99.147523,97.56266579,90.26285233,13.91075261,13.03749845,7.237732745,14252.22482,1436810,33.065,-2.360339527,..,16.19928,30.08791,..,..,..,..
Costa Rica,CRI,2007,99.217998,97.7203465,86.91153368,14.93464546,10.53527788,8.16789615,15209.07394,1401817,31.826,-2.465612618,..,17.03938,31.38094,..,..,47.91015,..
Costa Rica,CRI,2008,99.263937,97.7674214,86.93442959,15.32646268,11.4176941,4.649598233,15707.62489,1366163,30.61,-2.576317175,..,17.85923,30.99024,..,..,50.04763,..
Costa Rica,CRI,2009,99.409804,98.16230937,70.17782049,13.26216038,9.827297783,-0.970548313,15356.9304,1330228,29.425,-2.665572442,..,21.08531,31.28655,..,..,49.91301,..
Costa Rica,CRI,2010,98.995734,97.09039727,68.21857605,13.08808511,6.570813123,4.951863844,15917.95689,1293750,28.264,-2.780537808,..,23.13217,31.51123,..,..,49.17574,..
Costa Rica,CRI,2011,99.232348,97.2660617,69.45106888,13.36523403,4.548391869,4.30710166,16403.91908,1257049,27.132,-2.877806748,..,23.21991,32.56519,..,..,50.1896,..
Costa Rica,CRI,2012,99.503298,98.1407669,68.14453677,13.31919766,4.355873016,4.796919919,16989.43341,1221412,26.054,-2.8759344,..,24.28474,33.12304,..,..,50.86552,..
Costa Rica,CRI,2013,99.563517,98.43602522,65.61837454,13.74171499,4.013244205,2.2690274,17176.68199,1186949,25.03,-2.86214173,..,24.47234,33.7004,..,..,..,..
Costa Rica,CRI,2014,99.359291,98.26869653,67.04554822,13.41665899,5.797551943,3.515338564,17582.9141,1153724,24.059,-2.839117788,..,23.93812,33.44405,22.86573,22.78627,54.87469,..
Costa Rica,CRI,2015,99.409804,97.68201702,62.5182964,13.65709299,3.776914738,3.631731442,18024.49197,1121685,23.138,-2.816295235,..,25.12593,33.68089,20.68254,21.30458,53.91533,..
Costa Rica,CRI,2016,99.5,98.45259355,63.9275352,13.91010125,2.00347227,4.245989878,18592.14169,1090839,22.265,-2.788489409,..,24.03879,31.99655,19.82459,20.63399,53.68642,..
Costa Rica,CRI,2017,99.6,98.86716406,65.81441211,13.70477468,2.631848319,3.860198454,19112.40889,1061270,21.44,-2.748082076,..,24.67935,31.69431,..,..,..,..
Costa Rica,CRI,2018,100,100,66.69467675,13.58842086,2.540951454,2.660375294,19426.65337,1032885,20.66,-2.711044646,..,21.14089,28.6795,..,..,..,..
Costa Rica,CRI,2019,..,..,66.09901583,..,1.720154794,2.083859938,19642.41785,1005676,19.924,-2.66959055,..,..,..,..,..,..,..
Bolivia,BOL,1960,..,..,40.14288904,..,..,..,..,2312585,63.238,..,..,..,..,..,..,..,..
Bolivia,BOL,1961,..,..,39.73727422,..,6.548173318,2.089295936,..,2347047,62.941,1.479199575,..,..,..,..,..,..,..
Bolivia,BOL,1962,..,..,40.75464614,..,3.561471057,5.578917858,..,2382307,62.643,1.491140369,..,..,..,..,..,..,..
Bolivia,BOL,1963,..,..,43.32287308,..,0.824214662,6.797625777,..,2418443,62.344,1.505459876,..,..,..,..,..,..,..
Bolivia,BOL,1964,..,..,43.77224199,..,8.385943052,3.956596533,..,2455511,62.043,1.521094155,..,..,..,..,..,..,..
Bolivia,BOL,1965,..,..,48.14763231,..,5.891025175,4.913441955,..,2493721,61.743,1.544108629,..,..,..,..,..,..,..
Bolivia,BOL,1966,..,..,47.73584906,..,3.315876428,7.170589663,..,2532916,61.441,1.55952357,..,..,..,..,..,..,..
Bolivia,BOL,1967,..,..,48.51319746,..,6.232458617,6.317219518,..,2573100,61.138,1.574018947,..,..,..,..,..,..,..
Bolivia,BOL,1968,..,..,43.81868132,..,4.588484241,8.529443084,..,2614351,60.834,1.590448548,..,..,..,..,..,..,..
Bolivia,BOL,1969,..,..,43.67077146,..,3.719008264,4.474097331,..,2656811,60.53,1.611064823,..,..,..,..,..,..,..
Bolivia,BOL,1970,..,..,48.9571263,..,3.960561147,5.231029301,..,2700447,60.224,1.629078347,..,..,..,..,..,..,..
Bolivia,BOL,1971,..,..,45.78979717,..,2.538632267,5.063336435,..,2745287,59.918,1.646830837,..,..,..,..,..,..,..
Bolivia,BOL,1972,..,..,45.13157895,..,18.9777488,7.967485213,..,2791220,59.611,1.659315301,..,..,..,..,..,..,..
Bolivia,BOL,1973,..,..,56.03434631,..,42.94450909,5.739161523,..,2838244,59.304,1.670677484,..,..,..,..,..,..,..
Bolivia,BOL,1974,..,..,62.09013468,..,61.54596046,2.939567816,..,2886257,58.996,1.677495589,..,..,..,..,..,..,..
Bolivia,BOL,1975,..,..,58.15495241,..,6.695277658,7.311017727,..,2935133,58.686,1.679226044,..,..,..,..,..,..,..
Bolivia,BOL,1976,..,..,57.56306364,..,8.598920875,4.614567486,..,2985031,58.376,1.685736464,..,..,..,..,..,17.1,..
Bolivia,BOL,1977,..,..,56.41907062,..,12.54061843,4.971215655,..,3009068,57.554,0.802026421,..,..,..,..,..,..,..
Bolivia,BOL,1978,..,..,52.70338555,..,14.1038108,2.052694572,..,3022991,56.558,0.461634236,..,..,..,..,..,..,..
Bolivia,BOL,1979,..,..,51.57077929,..,19.79717364,0.133344044,..,3034756,55.557,0.388428727,..,..,..,..,..,..,..
Bolivia,BOL,1980,..,..,46.84684685,..,24.75761946,-1.371775125,..,3043799,54.549,0.297538039,..,..,..,..,..,..,..
Bolivia,BOL,1981,..,..,46.52777778,..,29.37315142,0.275620022,..,3050282,53.541,0.212763908,..,..,..,..,..,..,..
Bolivia,BOL,1982,..,..,58.37988827,..,158.8047604,-3.93874102,..,3054159,52.528,0.127022295,..,..,..,..,..,..,..
Bolivia,BOL,1983,..,..,52.38853503,..,265.6166468,-4.04211847,..,3056228,51.514,0.067720754,..,..,..,..,..,..,..
Bolivia,BOL,1984,..,..,49.4702021,..,1443.463603,-0.200675995,..,3057090,50.496,0.028200725,..,..,..,..,..,..,..
Bolivia,BOL,1985,..,..,41.89276456,8.258112941,12338.62232,-1.676387144,..,3057659,49.481,0.018610739,..,..,..,..,..,..,..
Bolivia,BOL,1986,..,..,47.04372596,8.02206271,230.0183927,-2.573874562,..,3057720,48.465,0.00199497,..,..,..,..,..,..,..
Bolivia,BOL,1987,..,..,43.86816079,7.993788662,13.97289991,2.463477148,..,3057188,47.451,-0.017400098,..,..,..,..,..,..,..
Bolivia,BOL,1988,..,..,41.90625145,7.280551571,18.18473175,2.909504758,..,3055699,46.437,-0.048716753,..,..,..,..,..,..,..
Bolivia,BOL,1989,..,..,45.65467871,7.094742942,13.18642794,3.790130047,..,3053335,45.429,-0.077393582,..,..,..,..,..,..,..
Bolivia,BOL,1990,..,..,46.70327322,7.23622456,16.26793991,4.63578591,4587.427349,3049569,44.423,-0.123416671,..,..,..,..,..,..,..
Bolivia,BOL,1991,..,..,48.4449665,7.932729699,17.68943693,5.266527472,4728.049503,3044443,43.421,-0.168230755,..,..,..,..,..,..,..
Bolivia,BOL,1992,59.84659576,12.78757043,49.11085697,8.899788616,13.19920758,1.646496933,4705.585146,3040455,42.459,-0.131078633,..,..,..,..,..,36.9637,..
Bolivia,BOL,1993,61.20978928,12.95687776,47.4671275,9.516345517,6.557159358,4.269293696,4804.544548,3065620,41.921,0.824265751,..,..,..,..,..,..,..
Bolivia,BOL,1994,64.1,23.16792885,48.86085141,10.04546839,7.952203941,4.667270435,4925.107075,3090132,41.385,0.796397566,..,..,..,..,..,..,..
Bolivia,BOL,1995,63.94037628,19.84423833,49.7379857,9.722329464,11.42728592,4.678272586,5050.311114,3113725,40.85,0.760595021,..,..,..,..,..,..,..
Bolivia,BOL,1996,71,32.95676143,49.85629111,12.29385246,11.58020594,4.361343058,5164.250707,3136445,40.318,0.727023427,..,..,..,..,..,..,..
Bolivia,BOL,1997,67.330431,24.22403726,50.46966341,12.62034606,5.705042541,4.954208743,5312.077637,3158156,39.788,0.689832004,..,..,..,..,..,..,..
Bolivia,BOL,1998,71.2,32.67827709,52.28116177,13.54652906,7.051130173,5.029352337,5469.469709,3178869,39.261,0.653716019,..,..,..,..,..,..,..
Bolivia,BOL,1999,70.929888,28.37385189,44.16825464,12.03978514,2.411561422,0.426889577,5386.179187,3198457,38.736,0.614303286,..,..,..,..,..,..,..
Bolivia,BOL,2000,69.963045,28.16741634,45.59777511,12.3308029,5.19540791,2.507807553,5415.529888,3216871,38.213,0.574064197,..,..,..,..,..,..,..
Bolivia,BOL,2001,69.258539,28.01335004,45.22782135,11.78254596,1.870092796,1.683800939,5402.765119,3234234,37.694,0.538296677,..,..,..,..,..,38.17161,..
Bolivia,BOL,2002,63.996855,22.52780032,49.35026047,13.18410486,2.820758433,2.485564847,5434.088787,3253813,37.217,0.603542466,..,..,..,..,..,..,..
Bolivia,BOL,2003,72.3,34.95559301,51.96783514,12.97300023,6.329991141,2.711340707,5479.265033,3273068,36.752,0.590023194,..,..,..,..,..,..,..
Bolivia,BOL,2004,76.12599945,41.03300577,57.46426632,15.01634882,7.967709974,4.173294318,5605.204939,3291064,36.289,0.54831454,..,..,..,..,..,..,..
Bolivia,BOL,2005,68.288209,29.54500745,67.64194249,16.21516419,5.940795568,4.421434767,5749.528502,3307935,35.83,0.511321088,3,..,..,..,..,..,5
Bolivia,BOL,2006,76.211281,41.57055898,74.53784911,16.81616822,13.66367938,4.797009171,5920.711632,3323357,35.372,0.465128901,3.5,..,..,..,..,37.38682,5
Bolivia,BOL,2007,80.156567,46.53506982,76.06191165,16.9648658,7.373355353,4.564382752,6085.38578,3337616,34.918,0.428136303,3.5,..,..,..,..,..,5
Bolivia,BOL,2008,84.674991,57.00263464,82.8670212,..,10.38118272,6.148497195,6351.228134,3350499,34.465,0.385251029,3.5,..,..,..,..,39.9066,5
Bolivia,BOL,2009,86.765597,63.27758278,68.62707452,..,-2.419895917,3.357001259,6455.97421,3362407,34.016,0.354779658,3.5,..,..,..,..,41.60848,5
Bolivia,BOL,2010,88.0331955,66.75855148,75.51162599,..,8.777512449,4.126719369,6612.807763,3373312,33.57,0.323796451,3.5,..,..,..,..,..,5
Bolivia,BOL,2011,88.335943,66.64757656,82.48039464,..,14.60235035,5.204095947,6844.981792,3383143,33.126,0.291010802,3.5,..,..,..,..,..,4.5
Bolivia,BOL,2012,90.387375,72.16988359,84.94876125,..,7.100275959,5.122274661,7081.386769,3391943,32.685,0.259775446,3.5,..,..,..,..,47.01457,4.5
Bolivia,BOL,2013,89.505686,68.51673362,81.2309077,..,5.995387516,6.796011706,7444.490079,3405293,32.301,0.392807228,3.5,..,..,..,..,..,4.5
Bolivia,BOL,2014,90.038729,70.29286127,85.264469,..,2.049500697,5.460567154,7730.638204,3421053,31.953,0.46174126,3.5,..,..,..,..,..,4.5
Bolivia,BOL,2015,91.522822,74.33850134,67.93284494,..,-4.620603311,4.857188015,7984.413311,3435596,31.607,0.424202021,3,..,..,21.47946,19.63118,52.86155,4.5
Bolivia,BOL,2016,91.8,74.86945541,56.40103455,..,-1.35487156,4.263921854,8202.550857,3448765,31.262,0.382577731,..,..,..,..,..,..,..
Bolivia,BOL,2017,91.8,74.8204366,56.70465284,..,6.061399101,4.195207019,8423.696794,3460830,30.92,0.349224875,..,..,..,..,..,..,..
Bolivia,BOL,2018,95.5853653,85.95951104,57.10996472,..,3.056266712,4.223622769,8655.529886,3471223,30.575,0.299853674,..,..,..,..,..,..,..
Bolivia,BOL,2019,..,..,56.39730664,..,-0.693004585,2.216707101,8724.47574,3480065,30.227,0.254399034,..,..,..,..,..,..,..
Argentina,ARG,1960,..,..,15.20809609,..,..,..,..,5404937,26.389,..,..,..,..,..,..,..,..
Argentina,ARG,1961,..,..,11.98989231,..,20.31069753,5.42784288,..,5367316,25.783,-0.698482536,..,..,..,..,..,..,..
Argentina,ARG,1962,..,..,14.07552565,..,28.87184165,-0.852021523,..,5337550,25.233,-0.55612236,..,..,..,..,..,..,..
Argentina,ARG,1963,..,..,15.78090624,..,25.59115435,-5.308196827,..,5305827,24.691,-0.596109561,..,..,..,..,..,..,..
Argentina,ARG,1964,..,..,11.12742968,..,28.77461732,10.13029766,..,5271908,24.156,-0.641330422,..,..,..,..,..,..,..
Argentina,ARG,1965,..,..,10.37645741,..,21.23293492,10.56943334,..,5236547,23.631,-0.673003471,..,..,..,..,..,..,..
Argentina,ARG,1966,..,..,11.64260542,..,25.60346243,-0.659726172,..,5198821,23.112,-0.723044254,..,..,..,..,..,..,..
Argentina,ARG,1967,..,..,12.49266037,..,29.01826294,3.191996623,..,5159781,22.602,-0.753773238,..,..,..,..,..,..,..
Argentina,ARG,1968,..,..,11.88816489,..,10.27531056,4.822500782,..,5119955,22.099,-0.774848678,..,..,..,..,..,..,..
Argentina,ARG,1969,..,..,12.79742663,..,7.795830037,9.679526008,..,5081215,21.606,-0.759524373,..,..,..,..,..,..,..
Argentina,ARG,1970,..,..,10.33744408,..,6.467874639,3.045643319,..,5043574,21.12,-0.743544847,..,..,30.28571,..,..,17.1,..
Argentina,ARG,1971,..,..,12.61518892,..,31.27106388,5.658131083,..,5016635,20.679,-0.535556754,..,..,..,..,..,..,..
Argentina,ARG,1972,..,..,14.0356432,..,64.24478592,1.628416516,..,4993994,20.257,-0.45233998,..,..,31.97026,..,..,..,..
Argentina,ARG,1973,..,..,13.32216851,..,65.53528737,2.811754041,..,4971706,19.842,-0.447294965,..,..,33.01663,..,..,..,..
Argentina,ARG,1974,..,..,13.19157986,..,30.63044137,5.533804395,..,4948089,19.433,-0.476159933,..,..,23.76396,..,..,..,..
Argentina,ARG,1975,..,..,11.80272429,..,197.6973645,-0.028412103,..,4922516,19.031,-0.518165953,..,..,30.86385,..,..,..,..
Argentina,ARG,1976,..,..,15.09688462,..,438.3227797,-2.018251517,..,4894161,18.634,-0.577692,..,..,36.55797,..,..,..,..
Argentina,ARG,1977,..,..,16.94228657,..,159.4271777,6.934147755,..,4864372,18.245,-0.61052399,..,..,29.68849,..,..,..,..
Argentina,ARG,1978,..,..,14.32379637,..,161.372172,-4.506124802,..,4833374,17.861,-0.639284749,..,..,26.65889,..,..,..,..
Argentina,ARG,1979,..,..,12.84068464,..,147.377044,10.22276346,..,4803036,17.484,-0.629655655,..,..,28.08603,..,..,..,..
Argentina,ARG,1980,..,..,11.54567246,..,95.79042461,1.518783949,..,4773933,17.113,-0.60777245,..,..,26.62529,..,..,25.9,..
Argentina,ARG,1981,..,..,14.29297748,..,105.2763664,-5.18978914,..,4728848,16.687,-0.948887242,..,..,..,..,..,..,..
Argentina,ARG,1982,..,..,15.6114861,..,194.5352997,-0.735659162,..,4676523,16.241,-1.112673595,..,..,26.16797,..,..,..,..
Argentina,ARG,1983,..,..,14.98767011,..,380.1585285,4.34909328,..,4625159,15.806,-1.104413634,..,..,27.6454,..,..,..,..
Argentina,ARG,1984,..,..,12.34638143,..,611.1963039,1.570738702,..,4573268,15.379,-1.128270094,..,..,26.94889,..,..,..,..
Argentina,ARG,1985,..,..,18.00942507,..,607.4474978,-5.189024352,..,4520960,14.962,-1.150368714,..,..,37.82183,..,..,..,..
Argentina,ARG,1986,..,..,14.48603279,..,77.29223669,6.153377063,..,4468234,14.555,-1.173110841,..,..,43.64731,..,..,..,..
Argentina,ARG,1987,..,..,15.44896988,..,127.5399181,2.704868826,..,4414778,14.157,-1.20357026,..,..,42.37857,..,..,..,..
Argentina,ARG,1988,..,..,15.74345861,..,381.2463444,-1.089933342,..,4359864,13.767,-1.251668545,..,..,..,..,..,..,..
Argentina,ARG,1989,..,..,19.6377977,..,3046.091152,-7.156949656,..,4303671,13.387,-1.29724848,..,..,45.12031,..,..,..,..
Argentina,ARG,1990,..,..,14.990859,4.838513147,2078.316818,-2.467213776,14144.88628,4245644,13.016,-1.357486327,..,..,43.72448,..,..,..,..
Argentina,ARG,1991,..,..,13.75305416,5.008236547,140.5023787,9.133110566,15221.92642,4191771,12.672,-1.277019848,..,..,..,..,..,36.26941,..
Argentina,ARG,1992,..,..,14.73098059,5.547922134,16.07199354,7.937291556,16209.46508,4177083,12.458,-0.351016163,..,..,..,..,..,..,..
Argentina,ARG,1993,..,..,16.22315145,8.015138006,-3.561095576,8.206979072,17312.18216,4160659,12.248,-0.393968085,..,..,..,..,..,..,..
Argentina,ARG,1994,..,..,18.13434587,8.126437228,2.849339715,5.836200704,18092.17773,4142082,12.04,-0.447491521,..,..,..,..,..,..,..
Argentina,ARG,1995,..,..,19.77142309,8.054357652,3.16512339,-2.845209611,17362.67291,4122262,11.836,-0.479651815,..,..,..,..,..,..,..
Argentina,ARG,1996,..,..,21.50646841,8.171787775,-0.052375497,5.526689827,18104.85744,4100563,11.634,-0.527776047,..,..,33.63842,..,..,..,..
Argentina,ARG,1997,..,..,23.33617884,8.690086356,-0.463913131,8.111046771,19347.71142,4077784,11.436,-0.557057775,..,..,..,..,..,..,..
